gene_id,total_count,samples_detected,samples_with_10_or_more
ENSG00000229379,3,1,0
ENSG00000205858,3,1,0
ENSG00000283321,3,1,0
ENSG00000173452,3,1,0
ENSG00000179428,3,1,0
ENSG00000222004,3,3,0
ENSG00000254959,3,1,0
ENSG00000271117,3,1,0
ENSG00000224706,3,1,0
ENSG00000201566,3,1,0
ENSG00000237251,3,3,0
ENSG00000229497,3,2,0
ENSG00000235955,3,1,0
ENSG00000221971,3,2,0
ENSG00000206729,3,2,0
ENSG00000252126,3,1,0
ENSG00000244510,3,2,0
ENSG00000233383,3,1,0
ENSG00000233448,3,2,0
ENSG00000237620,3,2,0
ENSG00000233491,3,2,0
ENSG00000230196,3,1,0
ENSG00000237729,3,1,0
ENSG00000279067,3,3,0
ENSG00000231764,3,1,0
ENSG00000231812,3,1,0
ENSG00000214142,3,3,0
ENSG00000213394,3,1,0
ENSG00000226869,3,2,0
ENSG00000237606,3,1,0
ENSG00000226965,3,1,0
ENSG00000233607,3,1,0
ENSG00000225795,3,2,0
ENSG00000230442,3,1,0
ENSG00000236340,3,1,0
ENSG00000226770,3,1,0
ENSG00000106331,3,1,0
ENSG00000224163,3,1,0
ENSG00000226045,3,2,0
ENSG00000232716,3,2,0
ENSG00000224545,3,3,0
ENSG00000243099,3,1,0
ENSG00000261624,3,1,0
ENSG00000258083,3,1,0
ENSG00000275243,3,2,0
ENSG00000241911,3,2,0
ENSG00000283648,3,2,0
ENSG00000273011,3,1,0
ENSG00000270990,3,1,0
ENSG00000206938,3,1,0
ENSG00000207960,3,2,0
ENSG00000228030,3,3,0
ENSG00000282358,3,1,0
ENSG00000187268,3,3,0
ENSG00000207025,3,1,0
ENSG00000185915,3,1,0
ENSG00000176774,3,1,0
ENSG00000224960,3,2,0
ENSG00000271519,3,1,0
ENSG00000232370,3,1,0
ENSG00000238222,3,1,0
ENSG00000270280,3,2,0
ENSG00000226048,3,2,0
ENSG00000237623,3,1,0
ENSG00000126752,3,1,0
ENSG00000225055,3,1,0
ENSG00000235350,3,2,0
ENSG00000155622,3,1,0
ENSG00000230665,3,1,0
ENSG00000122145,3,1,0
ENSG00000235461,3,1,0
ENSG00000102290,3,1,0
ENSG00000277900,3,1,0
ENSG00000265260,3,1,0
ENSG00000269405,3,1,0
ENSG00000237300,3,2,0
ENSG00000207363,3,2,0
ENSG00000271021,3,1,0
ENSG00000227881,3,2,0
ENSG00000236077,3,2,0
ENSG00000206862,3,1,0
ENSG00000233433,3,1,0
ENSG00000252627,3,1,0
ENSG00000228372,3,2,0
ENSG00000102239,3,1,0
ENSG00000203926,3,1,0
ENSG00000156009,3,1,0
ENSG00000235991,3,2,0
ENSG00000275427,3,1,0
ENSG00000277526,3,1,0
ENSG00000178287,3,1,0
ENSG00000239078,3,2,0
ENSG00000249050,3,1,0
ENSG00000207128,3,1,0
ENSG00000255144,3,1,0
ENSG00000255437,3,1,0
ENSG00000214366,3,3,0
ENSG00000285624,3,1,0
ENSG00000250316,3,2,0
ENSG00000254316,3,1,0
ENSG00000253974,3,1,0
ENSG00000253344,3,1,0
ENSG00000253665,3,2,0
ENSG00000254143,3,1,0
ENSG00000261449,3,2,0
ENSG00000222522,3,1,0
ENSG00000253924,3,3,0
ENSG00000226098,3,3,0
ENSG00000206579,3,1,0
ENSG00000215117,3,1,0
ENSG00000253322,3,1,0
ENSG00000254103,3,1,0
ENSG00000201763,3,1,0
ENSG00000253544,3,1,0
ENSG00000147596,3,1,0
ENSG00000258677,3,2,0
ENSG00000253706,3,2,0
ENSG00000254205,3,2,0
ENSG00000197416,3,1,0
ENSG00000184672,3,1,0
ENSG00000254380,3,2,0
ENSG00000254251,3,2,0
ENSG00000242399,3,1,0
ENSG00000275041,3,1,0
ENSG00000254063,3,1,0
ENSG00000244052,3,2,0
ENSG00000204949,3,2,0
ENSG00000253111,3,2,0
ENSG00000200304,3,2,0
ENSG00000283197,3,1,0
ENSG00000278898,3,1,0
ENSG00000253433,3,2,0
ENSG00000251218,3,1,0
ENSG00000226807,3,3,0
ENSG00000253421,3,1,0
ENSG00000255181,3,2,0
ENSG00000231052,3,2,0
ENSG00000215297,3,1,0
ENSG00000234586,3,2,0
ENSG00000237153,3,2,0
ENSG00000224488,3,1,0
ENSG00000275980,3,1,0
ENSG00000222259,3,1,0
ENSG00000204837,3,1,0
ENSG00000276963,3,1,0
ENSG00000277340,3,1,0
ENSG00000278077,3,3,0
ENSG00000213816,3,1,0
ENSG00000223379,3,1,0
ENSG00000231838,3,1,0
ENSG00000279955,3,3,0
ENSG00000276898,3,1,0
ENSG00000224825,3,1,0
ENSG00000274326,3,1,0
ENSG00000226798,3,2,0
ENSG00000240632,3,1,0
ENSG00000227463,3,2,0
ENSG00000285556,3,1,0
ENSG00000227399,3,1,0
ENSG00000223446,3,1,0
ENSG00000204352,3,3,0
ENSG00000169253,3,1,0
ENSG00000231810,3,1,0
ENSG00000232939,3,2,0
ENSG00000232896,3,1,0
ENSG00000206907,3,1,0
ENSG00000171459,3,2,0
ENSG00000226987,3,2,0
ENSG00000107187,3,1,0
ENSG00000279141,3,2,0
ENSG00000254468,3,1,0
ENSG00000184350,3,2,0
ENSG00000273813,3,2,0
ENSG00000182048,3,2,0
ENSG00000181616,3,1,0
ENSG00000283977,3,2,0
ENSG00000283415,3,1,0
ENSG00000183303,3,1,0
ENSG00000254927,3,1,0
ENSG00000110680,3,3,0
ENSG00000250640,3,2,0
ENSG00000279266,3,2,0
ENSG00000254906,3,1,0
ENSG00000222385,3,2,0
ENSG00000255450,3,1,0
ENSG00000281880,3,1,0
ENSG00000280331,3,3,0
ENSG00000279675,3,1,0
ENSG00000254664,3,1,0
ENSG00000254519,3,1,0
ENSG00000237388,3,1,0
ENSG00000109991,3,1,0
ENSG00000208009,3,1,0
ENSG00000172362,3,2,0
ENSG00000198283,3,2,0
ENSG00000277892,3,2,0
ENSG00000275598,3,2,0
ENSG00000202089,3,2,0
ENSG00000204710,3,2,0
ENSG00000175513,3,1,0
ENSG00000254762,3,2,0
ENSG00000239099,3,1,0
ENSG00000172938,3,1,0
ENSG00000260679,3,1,0
ENSG00000236262,3,3,0
ENSG00000171631,3,1,0
ENSG00000279353,3,2,0
ENSG00000255362,3,2,0
ENSG00000254698,3,2,0
ENSG00000274004,3,1,0
ENSG00000206583,3,2,0
ENSG00000254727,3,1,0
ENSG00000261645,3,1,0
ENSG00000279304,3,2,0
ENSG00000149972,3,1,0
ENSG00000212466,3,2,0
ENSG00000200855,3,2,0
ENSG00000203334,3,1,0
ENSG00000201243,3,1,0
ENSG00000257101,3,1,0
ENSG00000110243,3,2,0
ENSG00000271022,3,1,0
ENSG00000255219,3,1,0
ENSG00000254935,3,1,0
ENSG00000254944,3,3,0
ENSG00000196403,3,2,0
ENSG00000255537,3,2,0
ENSG00000261257,3,1,0
ENSG00000212597,3,1,0
ENSG00000199260,3,2,0
ENSG00000237654,3,1,0
ENSG00000233021,3,2,0
ENSG00000278982,3,2,0
ENSG00000232591,3,1,0
ENSG00000225383,3,2,0
ENSG00000265653,3,3,0
ENSG00000263584,3,1,0
ENSG00000226209,3,1,0
ENSG00000228547,3,1,0
ENSG00000232497,3,1,0
ENSG00000260205,3,1,0
ENSG00000230240,3,1,0
ENSG00000226842,3,2,0
ENSG00000265319,3,1,0
ENSG00000226412,3,1,0
ENSG00000237592,3,2,0
ENSG00000232109,3,1,0
ENSG00000238523,3,1,0
ENSG00000236944,3,1,0
ENSG00000226426,3,1,0
ENSG00000199638,3,2,0
ENSG00000271409,3,1,0
ENSG00000200294,3,1,0
ENSG00000201047,3,3,0
ENSG00000206756,3,2,0
ENSG00000272748,3,1,0
ENSG00000285972,3,2,0
ENSG00000204033,3,2,0
ENSG00000280134,3,1,0
ENSG00000234192,3,1,0
ENSG00000201548,3,1,0
ENSG00000271408,3,1,0
ENSG00000198997,3,2,0
ENSG00000252993,3,2,0
ENSG00000264313,3,1,0
ENSG00000231575,3,1,0
ENSG00000197430,3,1,0
ENSG00000269891,3,1,0
ENSG00000283867,3,2,0
ENSG00000108018,3,1,0
ENSG00000270333,3,2,0
ENSG00000233518,3,2,0
ENSG00000213247,3,1,0
ENSG00000230018,3,2,0
ENSG00000285582,3,2,0
ENSG00000238276,3,1,0
ENSG00000232139,3,2,0
ENSG00000119973,3,1,0
ENSG00000229272,3,2,0
ENSG00000227586,3,3,0
ENSG00000235010,3,1,0
ENSG00000225899,3,1,0
ENSG00000256694,3,2,0
ENSG00000221439,3,2,0
ENSG00000256197,3,1,0
ENSG00000285523,3,2,0
ENSG00000252186,3,2,0
ENSG00000257078,3,1,0
ENSG00000256331,3,2,0
ENSG00000256552,3,2,0
ENSG00000255776,3,2,0
ENSG00000200475,3,1,0
ENSG00000121351,3,2,0
ENSG00000255921,3,2,0
ENSG00000226397,3,1,0
ENSG00000256640,3,2,0
ENSG00000256504,3,2,0
ENSG00000270395,3,1,0
ENSG00000231788,3,2,0
ENSG00000244436,3,2,0
ENSG00000256987,3,2,0
ENSG00000254381,3,1,0
ENSG00000223914,3,3,0
ENSG00000252917,3,1,0
ENSG00000258212,3,1,0
ENSG00000275286,3,1,0
ENSG00000264906,3,1,0
ENSG00000257848,3,2,0
ENSG00000257730,3,2,0
ENSG00000259887,3,2,0
ENSG00000170454,3,1,0
ENSG00000170484,3,2,0
ENSG00000170374,3,2,0
ENSG00000123364,3,2,0
ENSG00000257569,3,3,0
ENSG00000259099,3,1,0
ENSG00000257288,3,2,0
ENSG00000213352,3,1,0
ENSG00000256670,3,2,0
ENSG00000111046,3,2,0
ENSG00000257194,3,1,0
ENSG00000258100,3,1,0
ENSG00000257863,3,1,0
ENSG00000257746,3,1,0
ENSG00000257400,3,1,0
ENSG00000257327,3,1,0
ENSG00000258111,3,1,0
ENSG00000257711,3,1,0
ENSG00000239374,3,1,0
ENSG00000278084,3,2,0
ENSG00000214039,3,1,0
ENSG00000246394,3,2,0
ENSG00000232894,3,3,0
ENSG00000232102,3,1,0
ENSG00000233963,3,3,0
ENSG00000285935,3,1,0
ENSG00000261728,3,1,0
ENSG00000237585,3,1,0
ENSG00000235097,3,2,0
ENSG00000136099,3,3,0
ENSG00000236534,3,2,0
ENSG00000226240,3,1,0
ENSG00000228002,3,2,0
ENSG00000285746,3,1,0
ENSG00000278177,3,1,0
ENSG00000223392,3,1,0
ENSG00000234303,3,1,0
ENSG00000201245,3,1,0
ENSG00000229792,3,1,0
ENSG00000259831,3,1,0
ENSG00000235875,3,1,0
ENSG00000279770,3,1,0
ENSG00000196832,3,1,0
ENSG00000258642,3,1,0
ENSG00000173431,3,1,0
ENSG00000258835,3,3,0
ENSG00000211831,3,1,0
ENSG00000166091,3,2,0
ENSG00000197616,3,1,0
ENSG00000257522,3,1,0
ENSG00000259135,3,3,0
ENSG00000243824,3,3,0
ENSG00000241052,3,2,0
ENSG00000282308,3,2,0
ENSG00000240023,3,3,0
ENSG00000253059,3,2,0
ENSG00000270503,3,2,0
ENSG00000258636,3,1,0
ENSG00000258537,3,2,0
ENSG00000271484,3,2,0
ENSG00000258784,3,1,0
ENSG00000258758,3,2,0
ENSG00000239510,3,1,0
ENSG00000139970,3,2,0
ENSG00000131951,3,1,0
ENSG00000241542,3,1,0
ENSG00000239820,3,1,0
ENSG00000206751,3,1,0
ENSG00000176043,3,2,0
ENSG00000258602,3,1,0
ENSG00000258452,3,2,0
ENSG00000258426,3,2,0
ENSG00000258807,3,1,0
ENSG00000278342,3,2,0
ENSG00000256357,3,1,0
ENSG00000258729,3,2,0
ENSG00000272439,3,2,0
ENSG00000207989,3,1,0
ENSG00000199593,3,1,0
ENSG00000222095,3,2,0
ENSG00000240624,3,1,0
ENSG00000256500,3,1,0
ENSG00000239365,3,1,0
ENSG00000211904,3,2,0
ENSG00000211914,3,1,0
ENSG00000254289,3,1,0
ENSG00000231475,3,2,0
ENSG00000283607,3,1,0
ENSG00000270816,3,1,0
ENSG00000270505,3,2,0
ENSG00000174450,3,1,0
ENSG00000206616,3,1,0
ENSG00000207442,3,2,0
ENSG00000280234,3,2,0
ENSG00000266517,3,3,0
ENSG00000259358,3,2,0
ENSG00000260211,3,3,0
ENSG00000215304,3,2,0
ENSG00000261081,3,2,0
ENSG00000278582,3,1,0
ENSG00000259587,3,1,0
ENSG00000252171,3,1,0
ENSG00000259932,3,2,0
ENSG00000284540,3,3,0
ENSG00000202542,3,1,0
ENSG00000259296,3,1,0
ENSG00000285805,3,2,0
ENSG00000225625,3,1,0
ENSG00000277790,3,3,0
ENSG00000200318,3,2,0
ENSG00000259482,3,1,0
ENSG00000260586,3,1,0
ENSG00000252722,3,1,0
ENSG00000261043,3,2,0
ENSG00000259493,3,1,0
ENSG00000265855,3,2,0
ENSG00000259805,3,2,0
ENSG00000259538,3,2,0
ENSG00000156222,3,2,0
ENSG00000259527,3,1,0
ENSG00000140519,3,1,0
ENSG00000259561,3,1,0
ENSG00000275175,3,2,0
ENSG00000259582,3,1,0
ENSG00000259356,3,1,0
ENSG00000248893,3,2,0
ENSG00000162009,3,1,0
ENSG00000196364,3,1,0
ENSG00000215131,3,1,0
ENSG00000263159,3,2,0
ENSG00000267072,3,3,0
ENSG00000285567,3,2,0
ENSG00000261617,3,2,0
ENSG00000263179,3,3,0
ENSG00000262117,3,2,0
ENSG00000262848,3,1,0
ENSG00000257563,3,3,0
ENSG00000260550,3,1,0
ENSG00000169340,3,1,0
ENSG00000260072,3,1,0
ENSG00000261444,3,2,0
ENSG00000266305,3,3,0
ENSG00000230267,3,2,0
ENSG00000261325,3,1,0
ENSG00000283365,3,1,0
ENSG00000206833,3,1,0
ENSG00000261278,3,1,0
ENSG00000261743,3,3,0
ENSG00000188038,3,1,0
ENSG00000262962,3,2,0
ENSG00000222177,3,2,0
ENSG00000265648,3,2,0
ENSG00000270945,3,1,0
ENSG00000260733,3,2,0
ENSG00000260479,3,1,0
ENSG00000261722,3,1,0
ENSG00000280419,3,1,0
ENSG00000277504,3,2,0
ENSG00000222359,3,2,0
ENSG00000262213,3,1,0
ENSG00000263882,3,1,0
ENSG00000263342,3,2,0
ENSG00000184560,3,1,0
ENSG00000212206,3,1,0
ENSG00000265494,3,1,0
ENSG00000252129,3,1,0
ENSG00000233979,3,2,0
ENSG00000264765,3,1,0
ENSG00000197665,3,2,0
ENSG00000205212,3,2,0
ENSG00000283566,3,1,0
ENSG00000265073,3,1,0
ENSG00000264125,3,3,0
ENSG00000252112,3,1,0
ENSG00000228768,3,1,0
ENSG00000265976,3,1,0
ENSG00000201178,3,3,0
ENSG00000266981,3,3,0
ENSG00000267271,3,3,0
ENSG00000267359,3,1,0
ENSG00000278690,3,3,0
ENSG00000277268,3,1,0
ENSG00000277911,3,2,0
ENSG00000275238,3,2,0
ENSG00000244086,3,2,0
ENSG00000222777,3,2,0
ENSG00000240125,3,1,0
ENSG00000212899,3,1,0
ENSG00000241241,3,1,0
ENSG00000212722,3,1,0
ENSG00000198090,3,1,0
ENSG00000006059,3,1,0
ENSG00000171403,3,1,0
ENSG00000275273,3,1,0
ENSG00000131477,3,2,0
ENSG00000267440,3,2,0
ENSG00000282199,3,1,0
ENSG00000267496,3,2,0
ENSG00000108849,3,2,0
ENSG00000266979,3,1,0
ENSG00000264589,3,2,0
ENSG00000179673,3,2,0
ENSG00000221739,3,2,0
ENSG00000229637,3,2,0
ENSG00000250310,3,1,0
ENSG00000154975,3,1,0
ENSG00000264399,3,1,0
ENSG00000199426,3,1,0
ENSG00000200997,3,1,0
ENSG00000211514,3,1,0
ENSG00000266002,3,1,0
ENSG00000275860,3,1,0
ENSG00000167434,3,1,0
ENSG00000266943,3,1,0
ENSG00000254114,3,1,0
ENSG00000172421,3,1,0
ENSG00000280299,3,2,0
ENSG00000207943,3,2,0
ENSG00000244610,3,1,0
ENSG00000237560,3,2,0
ENSG00000283517,3,1,0
ENSG00000228639,3,2,0
ENSG00000283914,3,2,0
ENSG00000279886,3,1,0
ENSG00000262343,3,2,0
ENSG00000263098,3,1,0
ENSG00000265179,3,1,0
ENSG00000259256,3,2,0
ENSG00000266995,3,2,0
ENSG00000279962,3,2,0
ENSG00000251886,3,1,0
ENSG00000154080,3,1,0
ENSG00000264151,3,1,0
ENSG00000280096,3,2,0
ENSG00000207797,3,2,0
ENSG00000279829,3,2,0
ENSG00000200752,3,1,0
ENSG00000267013,3,1,0
ENSG00000177511,3,1,0
ENSG00000235028,3,2,0
ENSG00000267774,3,3,0
ENSG00000206769,3,1,0
ENSG00000267766,3,1,0
ENSG00000278532,3,1,0
ENSG00000261780,3,2,0
ENSG00000265380,3,2,0
ENSG00000279981,3,2,0
ENSG00000267780,3,2,0
ENSG00000227906,3,1,0
ENSG00000230506,3,1,0
ENSG00000274863,3,1,0
ENSG00000230387,3,2,0
ENSG00000179772,3,3,0
ENSG00000226239,3,1,0
ENSG00000225246,3,3,0
ENSG00000240474,3,1,0
ENSG00000100985,3,2,0
ENSG00000215448,3,1,0
ENSG00000223669,3,1,0
ENSG00000273047,3,1,0
ENSG00000207357,3,2,0
ENSG00000267448,3,1,0
ENSG00000280394,3,2,0
ENSG00000269651,3,1,0
ENSG00000267418,3,1,0
ENSG00000174667,3,1,0
ENSG00000199444,3,1,0
ENSG00000235686,3,1,0
ENSG00000171136,3,2,0
ENSG00000172519,3,1,0
ENSG00000269799,3,1,0
ENSG00000130287,3,1,0
ENSG00000271499,3,2,0
ENSG00000274800,3,1,0
ENSG00000268416,3,1,0
ENSG00000268658,3,3,0
ENSG00000196109,3,1,0
ENSG00000260599,3,2,0
ENSG00000267339,3,1,0
ENSG00000276251,3,2,0
ENSG00000183760,3,2,0
ENSG00000269792,3,1,0
ENSG00000105205,3,2,0
ENSG00000266226,3,2,0
ENSG00000124469,3,1,0
ENSG00000227349,3,1,0
ENSG00000267545,3,1,0
ENSG00000242675,3,1,0
ENSG00000278797,3,1,0
ENSG00000104827,3,1,0
ENSG00000142538,3,2,0
ENSG00000207782,3,2,0
ENSG00000179213,3,2,0
ENSG00000283285,3,2,0
ENSG00000274380,3,3,0
ENSG00000268886,3,1,0
ENSG00000238150,3,1,0
ENSG00000104974,3,1,0
ENSG00000179709,3,1,0
ENSG00000197213,3,2,0
ENSG00000184895,3,3,0
ENSG00000232927,3,2,0
ENSG00000229518,3,2,0
ENSG00000224151,3,2,0
ENSG00000217179,3,2,0
ENSG00000280969,3,1,0
ENSG00000183146,3,2,0
ENSG00000197092,3,1,0
ENSG00000228045,3,1,0
ENSG00000235445,3,2,0
ENSG00000231086,3,2,0
ENSG00000235578,3,2,0
ENSG00000223553,3,2,0
ENSG00000226872,3,2,0
ENSG00000211645,3,2,0
ENSG00000253818,3,1,0
ENSG00000253448,3,1,0
ENSG00000215478,3,1,0
ENSG00000258555,3,2,0
ENSG00000230947,3,1,0
ENSG00000200871,3,2,0
ENSG00000278292,3,2,0
ENSG00000229169,3,1,0
ENSG00000184459,3,2,0
ENSG00000233632,3,2,0
ENSG00000274280,3,1,0
ENSG00000233388,3,2,0
ENSG00000273044,3,1,0
ENSG00000234688,3,3,0
ENSG00000227009,3,3,0
ENSG00000213857,3,1,0
ENSG00000280312,3,1,0
ENSG00000279712,3,1,0
ENSG00000277771,3,1,0
ENSG00000280191,3,3,0
ENSG00000280018,3,1,0
ENSG00000280800,3,3,0
ENSG00000281383,3,3,0
ENSG00000264063,3,2,0
ENSG00000279414,3,1,0
ENSG00000215005,3,2,0
ENSG00000230323,3,2,0
ENSG00000222018,3,3,0
ENSG00000224421,3,3,0
ENSG00000270652,3,1,0
ENSG00000229925,3,1,0
ENSG00000228349,3,2,0
ENSG00000225731,3,1,0
ENSG00000237864,3,2,0
ENSG00000199598,3,2,0
ENSG00000205445,3,1,0
ENSG00000275139,3,1,0
ENSG00000274248,3,3,0
ENSG00000202239,3,1,0
ENSG00000210184,3,3,0
ENSG00000278198,3,2,0
ENSG00000243485,2,2,0
ENSG00000237613,2,1,0
ENSG00000283040,2,1,0
ENSG00000284745,2,1,0
ENSG00000253022,2,2,0
ENSG00000232848,2,1,0
ENSG00000224315,2,1,0
ENSG00000229716,2,1,0
ENSG00000265141,2,1,0
ENSG00000233268,2,1,0
ENSG00000207451,2,2,0
ENSG00000285604,2,1,0
ENSG00000263676,2,1,0
ENSG00000157330,2,1,0
ENSG00000239810,2,1,0
ENSG00000204479,2,1,0
ENSG00000206652,2,1,0
ENSG00000235432,2,1,0
ENSG00000234397,2,1,0
ENSG00000158014,2,1,0
ENSG00000206779,2,2,0
ENSG00000233427,2,2,0
ENSG00000229607,2,1,0
ENSG00000284650,2,1,0
ENSG00000200421,2,1,0
ENSG00000214141,2,1,0
ENSG00000227416,2,1,0
ENSG00000237290,2,1,0
ENSG00000222378,2,1,0
ENSG00000225903,2,1,0
ENSG00000200254,2,1,0
ENSG00000232369,2,2,0
ENSG00000234379,2,1,0
ENSG00000226133,2,1,0
ENSG00000207194,2,1,0
ENSG00000234578,2,1,0
ENSG00000284808,2,1,0
ENSG00000237163,2,1,0
ENSG00000264271,2,1,0
ENSG00000233877,2,1,0
ENSG00000233894,2,1,0
ENSG00000154007,2,1,0
ENSG00000251785,2,1,0
ENSG00000233008,2,1,0
ENSG00000199934,2,1,0
ENSG00000238081,2,1,0
ENSG00000233129,2,1,0
ENSG00000232918,2,1,0
ENSG00000235777,2,1,0
ENSG00000233557,2,1,0
ENSG00000117600,2,1,0
ENSG00000215871,2,1,0
ENSG00000243480,2,1,0
ENSG00000282887,2,2,0
ENSG00000237415,2,1,0
ENSG00000232791,2,1,0
ENSG00000134216,2,1,0
ENSG00000282608,2,2,0
ENSG00000236480,2,1,0
ENSG00000228453,2,1,0
ENSG00000116882,2,2,0
ENSG00000226443,2,1,0
ENSG00000234283,2,1,0
ENSG00000236334,2,1,0
ENSG00000254913,2,1,0
ENSG00000274019,2,1,0
ENSG00000284964,2,1,0
ENSG00000233717,2,1,0
ENSG00000143536,2,1,0
ENSG00000252682,2,1,0
ENSG00000163239,2,2,0
ENSG00000237588,2,2,0
ENSG00000271736,2,1,0
ENSG00000163518,2,1,0
ENSG00000236731,2,1,0
ENSG00000232366,2,1,0
ENSG00000212161,2,1,0
ENSG00000226003,2,2,0
ENSG00000234211,2,1,0
ENSG00000227094,2,1,0
ENSG00000215833,2,1,0
ENSG00000231378,2,1,0
ENSG00000266417,2,2,0
ENSG00000201619,2,1,0
ENSG00000261831,2,1,0
ENSG00000261817,2,1,0
ENSG00000179452,2,1,0
ENSG00000157060,2,1,0
ENSG00000224691,2,1,0
ENSG00000226814,2,1,0
ENSG00000221680,2,1,0
ENSG00000200942,2,1,0
ENSG00000202300,2,2,0
ENSG00000200408,2,2,0
ENSG00000225063,2,2,0
ENSG00000275213,2,1,0
ENSG00000229509,2,2,0
ENSG00000237074,2,1,0
ENSG00000261314,2,2,0
ENSG00000241395,2,2,0
ENSG00000282718,2,1,0
ENSG00000225233,2,1,0
ENSG00000185221,2,1,0
ENSG00000226693,2,1,0
ENSG00000232679,2,1,0
ENSG00000267305,2,1,0
ENSG00000201898,2,1,0
ENSG00000229742,2,2,0
ENSG00000206887,2,1,0
ENSG00000181201,2,2,0
ENSG00000235710,2,1,0
ENSG00000252011,2,1,0
ENSG00000236775,2,1,0
ENSG00000228799,2,1,0
ENSG00000231482,2,1,0
ENSG00000236172,2,1,0
ENSG00000226506,2,1,0
ENSG00000213772,2,1,0
ENSG00000229087,2,2,0
ENSG00000237992,2,1,0
ENSG00000229621,2,1,0
ENSG00000206882,2,1,0
ENSG00000238111,2,1,0
ENSG00000163793,2,2,0
ENSG00000223647,2,1,0
ENSG00000228262,2,1,0
ENSG00000285925,2,2,0
ENSG00000199603,2,1,0
ENSG00000202309,2,2,0
ENSG00000236913,2,1,0
ENSG00000276048,2,1,0
ENSG00000272814,2,2,0
ENSG00000273269,2,1,0
ENSG00000252934,2,1,0
ENSG00000252507,2,1,0
ENSG00000228590,2,2,0
ENSG00000226605,2,1,0
ENSG00000228872,2,1,0
ENSG00000230923,2,1,0
ENSG00000234572,2,1,0
ENSG00000236259,2,1,0
ENSG00000229462,2,1,0
ENSG00000237576,2,1,0
ENSG00000266649,2,1,0
ENSG00000233870,2,1,0
ENSG00000235847,2,1,0
ENSG00000260840,2,2,0
ENSG00000229648,2,1,0
ENSG00000199687,2,1,0
ENSG00000252321,2,1,0
ENSG00000225933,2,1,0
ENSG00000275597,2,2,0
ENSG00000283270,2,1,0
ENSG00000224607,2,1,0
ENSG00000211626,2,1,0
ENSG00000242580,2,1,0
ENSG00000239819,2,2,0
ENSG00000278131,2,1,0
ENSG00000222000,2,2,0
ENSG00000226925,2,1,0
ENSG00000230603,2,1,0
ENSG00000233370,2,1,0
ENSG00000263881,2,2,0
ENSG00000271635,2,2,0
ENSG00000175497,2,1,0
ENSG00000260163,2,2,0
ENSG00000252742,2,1,0
ENSG00000223430,2,1,0
ENSG00000208308,2,2,0
ENSG00000234645,2,1,0
ENSG00000224007,2,2,0
ENSG00000222031,2,1,0
ENSG00000234890,2,1,0
ENSG00000144285,2,2,0
ENSG00000227187,2,2,0
ENSG00000215973,2,2,0
ENSG00000266705,2,1,0
ENSG00000238285,2,2,0
ENSG00000252485,2,2,0
ENSG00000213082,2,2,0
ENSG00000230076,2,2,0
ENSG00000275458,2,1,0
ENSG00000235024,2,1,0
ENSG00000207647,2,1,0
ENSG00000228973,2,1,0
ENSG00000284092,2,1,0
ENSG00000284643,2,1,0
ENSG00000284631,2,1,0
ENSG00000183022,2,2,0
ENSG00000283164,2,1,0
ENSG00000228884,2,2,0
ENSG00000228162,2,1,0
ENSG00000238812,2,1,0
ENSG00000264292,2,2,0
ENSG00000196758,2,1,0
ENSG00000220256,2,2,0
ENSG00000213048,2,1,0
ENSG00000268509,2,2,0
ENSG00000226621,2,2,0
ENSG00000279465,2,1,0
ENSG00000272554,2,1,0
ENSG00000230807,2,1,0
ENSG00000199594,2,2,0
ENSG00000226845,2,1,0
ENSG00000212145,2,1,0
ENSG00000229453,2,1,0
ENSG00000243384,2,1,0
ENSG00000241101,2,2,0
ENSG00000241665,2,1,0
ENSG00000240573,2,1,0
ENSG00000241319,2,1,0
ENSG00000232382,2,1,0
ENSG00000163515,2,1,0
ENSG00000138472,2,1,0
ENSG00000221633,2,1,0
ENSG00000241224,2,1,0
ENSG00000241546,2,1,0
ENSG00000244308,2,1,0
ENSG00000036828,2,1,0
ENSG00000266383,2,1,0
ENSG00000282975,2,1,0
ENSG00000163914,2,1,0
ENSG00000202412,2,2,0
ENSG00000252894,2,2,0
ENSG00000249691,2,2,0
ENSG00000227267,2,1,0
ENSG00000158258,2,1,0
ENSG00000181631,2,1,0
ENSG00000243025,2,1,0
ENSG00000240354,2,1,0
ENSG00000239205,2,1,0
ENSG00000240033,2,1,0
ENSG00000013293,2,2,0
ENSG00000199792,2,1,0
ENSG00000252028,2,1,0
ENSG00000181260,2,1,0
ENSG00000271682,2,1,0
ENSG00000242522,2,1,0
ENSG00000233576,2,1,0
ENSG00000145194,2,1,0
ENSG00000224406,2,1,0
ENSG00000226724,2,1,0
ENSG00000226435,2,2,0
ENSG00000248843,2,2,0
ENSG00000202054,2,1,0
ENSG00000281202,2,2,0
ENSG00000250497,2,1,0
ENSG00000249645,2,1,0
ENSG00000248452,2,2,0
ENSG00000251182,2,1,0
ENSG00000251129,2,2,0
ENSG00000207075,2,1,0
ENSG00000239532,2,1,0
ENSG00000222230,2,1,0
ENSG00000200455,2,1,0
ENSG00000201863,2,1,0
ENSG00000199790,2,1,0
ENSG00000207198,2,1,0
ENSG00000215203,2,1,0
ENSG00000283499,2,1,0
